Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Romania,ROU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1509.8,1452.3,1555.6,1659.5,1862.3,2037.9,2046,1918.3,1953.8,1801.7,2355.9,2711,2384.2,2295.4,2446.5,3116.4,2950.8,2898.8,2941,2993.9,2627.2,3313.1,2918.5,3195.4,3102.6,3181.1,2821,3265.9,3049.3,3010.8,3191.7,2128.3,2422.7,2772.9,3085.1,2430.3,3541.4,2642.7,3188.1,1927.8,3029.4,2512.5,2534.9,3997.4,3334.2,3102.3,1645.2,3247.3,2824.8,3329.7,3993,2364.1,3863.2,4069.2,3543.9,3971.3,5223,
Russian Federation,RUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.2,1635.8,1457.8,1255.4,1427.3,1788.2,1298.7,1450.8,1561.4,1934.7,1969.1,1777.4,1876.5,1852.7,1886.9,1989.8,2387.3,2280.6,1842.7,2260.3,1858.9,2241,2444,2391.7,2650.8,2964.3,
Rwanda,RWA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,854,1359.1,1437.5,1361.9,1454.2,1070,1067.1,958.6,995.1,1122.1,1074.4,1066.9,1049.1,936,1074.8,1097.4,1110.1,1114.5,1086.3,1211.9,1105.3,1199.1,1157.7,1065.5,1226.3,1243.8,1282.9,1216.2,1154.6,1042.6,1258.1,962.9,1459.2,1035.3,1139.5,1263,1129.1,972.6,824.8,848.3,913,1028.4,944.3,959.3,1183.6,1137.9,1015,1267.3,1736,1957.5,2083.2,2135.7,2149.6,1975.7,1442.6,1460.5,1282.3,
South Asia,SAS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1961.352161,2045.13436,2100.118514,2095.663535,2127.860037,2189.534126,2228.627819,2276.481717,2353.256169,2375.586703,2460.08243,2304.806663,2466.682172,2436.434566,2530.653217,2552.702257,2702.766335,2747.05807,2738.620682,2802.583644,2975.309517,3060.909189,3089.016299,3085.188073,3008.620028,3131.504062,3239.453481,
Saudi Arabia,SAU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1319.2,1317,1370.6,1350,1373.4,1362.6,1361.2,1139.5,1327.5,1277.3,734.7,714.2,563.5,730.2,837.8,659.1,751.8,744.6,799,587.6,1071.8,1864.9,2764,3235.1,3471.1,3840.3,4106,4127.2,4086.7,4244.8,4200.7,4191.6,4462.4,4546.5,3784.4,3429.5,3562.8,3540.5,3575.5,3516.4,3932,4047.6,4228.9,4675.2,4753.2,5047.1,5121.8,5221.3,4874.4,5507.8,5483.3,5164.2,5359.8,5130.7,5543.8,5401.1,5600.5,
Sudan,SDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3,592.8,682.7,569.9,684.8,674.2,
Senegal,SEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,549.4,544.3,573.3,588.3,588.7,530.8,636.3,461.2,699,475.6,655.7,370.9,508,740.5,708.2,706.8,508.1,833.2,616.8,547.4,904.7,684.3,573.3,612.1,819.9,761.7,841.4,712.1,847.3,795,822.6,798.6,836.5,757.7,872,758.5,716.7,667.8,870.4,879.4,887.1,651.6,1090.7,974.5,1201.1,879,722.5,1174.2,1134.6,1196.5,966.9,1221.3,1124.1,1111.5,1376.1,1340.1,1275.1,
Singapore,SGP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1739.1,1833.3,1920,2000,2074.1,2210.1,1085.7,2341,1388.7,2726,2626.6,3344.3,3093.9,3096.4,2065.1,2952.2,3231.4,2875.7,3411.4,3684.7,3441.5,3302.4,3693.4,2917.8,2743.8,2760.1,,,,3571.4,4823.7,4728.4,4633.1,4537.9,4442.6,4533.7,3854.4,3939.4,4500,4649.5,4649.6,4598.4,3207.6,3125,3000,3350.5,3001.1,2545.5,2272.7,2091.5,2248.5,2151.7,2039,1926.2,1813.5,1704.8,1622.2,
Sierra Leone,SLE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,940.6,1211.3,1220.9,1360.2,1304,1319.9,1327.8,1318.8,1600.4,1357.5,1288.7,1356.7,1346.5,1381.1,1476.2,1427.1,1441.6,1438.1,1238.4,1251.1,1256.3,1309.5,1243.9,1536,1253.7,1477.5,1283.8,1222.9,1238.1,1201.7,1233.7,1234,1187.8,1161.1,1195,1253.3,1205.6,1111.6,1118.9,1078.2,998.2,995.9,1011.8,1000.3,1117.8,1347.6,1290.4,1350.9,1645.9,1747.2,1751.1,1539,1777.5,1789.3,1759.3,1909.9,1956.1,
El Salvador,SLV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,937.8,1083.9,1148,1167.2,1082.2,1286.8,1219.4,1353.8,1389.5,1621.2,1677.2,1207.3,1817.8,1474.1,1706.1,1433.4,1447.2,1733.9,1708.7,1706,1691.3,1555,1671.3,1949.9,1809.4,1620.1,1555.1,1931,1948.7,1939.3,1633.5,2039.3,1986.9,1609.6,2051.3,2119.3,1736.3,1886.7,2250,2155.3,1909.7,2476.9,2472.5,2486.1,2632.7,2802.9,2615.2,2905.3,2726.9,2726,2492,2782.2,2713,2485.7,2288.1,2745.5,2794.3,
San Marino,SMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,489.4,485.4,467.3,463.8,463.5,468.1,467.3,471.8,475.9,491,498.8,494.2,478.7,468.5,473.1,408.8,428.7,447,422.6,462.6,530.6,532.6,643.6,643.8,746.9,920.2,693.7,699.1,792.1,793.1,560.9,504.7,452.5,410.4,494.6,504.5,481.1,419.6,581.7,733,812.7,769.8,688,581.1,650.9,493.7,605.8,557.5,416.4,575.2,457.2,1190,964,555.1,538,507.2,547,
Serbia,SRB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.2,3232.6,4570.6,4601.1,4958.8,4751.4,3701.7,5157.8,5959.8,4787.1,6167.4,3967.7,
Sub-Saharan Africa (excluding high income),SSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646478,922.8178142,1135.094902,1103.470801,1055.272621,1191.662721,1134.150096,1132.922895,1178.217036,1182.213103,1190.860823,1199.321001,1173.245373,1228.357067,1257.868217,1299.177814,1264.329437,1367.81139,1398.965831,1456.857993,1377.142369,1414.601357,1329.264122,1435.439335,1448.021673,1399.718131,1496.244858,
South Sudan,SSD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.4,765.6,1253.7,1389.4,1505.5,1414.5,
Sub-Saharan Africa,SSF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646478,922.8178142,1135.094902,1103.470801,1055.272621,1191.662721,1134.150096,1132.922895,1178.217036,1182.213103,1190.860823,1199.321001,1173.245373,1228.357067,1257.868217,1299.177814,1264.329437,1367.81139,1398.965831,1456.857993,1377.142369,1414.601357,1329.264122,1435.439335,1448.021673,1399.718131,1496.244858,
Small states,SST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,904.3191053,1041.685137,1012.191794,1008.674824,1079.970773,968.0738244,947.5300034,895.7781614,927.1872804,857.6664721,998.9071654,1010.460412,866.9307511,1186.615643,1126.519789,1068.019006,1275.997111,1325.32244,1237.10411,1203.658231,1213.406148,1225.354351,1168.966126,1331.090177,1345.424084,1289.855047,1221.342073,1190.638566,1179.20383,1180.061539,1253.39383,1392.188636,1614.789499,1249.1072,1462.463636,1470.181625,1453.334008,1474.181266,1339.124566,1383.867518,1519.988228,1345.456315,1468.777824,1501.128,1583.742676,1472.945322,1648.608757,1584.06597,1617.092536,1643.704924,1691.368917,1769.639672,2006.861639,1614.024462,2101.723797,1733.07588,1958.971797,
Sao Tome and Principe,STP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1481.5,1481.5,1481.5,1481.5,1481.5,1448.3,1433.3,1466.7,1508.2,1516.1,1548.4,1538.5,1529.4,1514.3,1527.8,1515.2,1515.2,1515.2,1500,1500,1515.2,1515.2,1500,1555.6,1516.7,1500,1600,1764.7,2000,1928.6,2117.6,2222.2,2193.5,2263.2,2222.2,2250,2222.2,1931.4,2100,2230,2173.9,2107.4,2131.1,2145.7,2223.9,2454.5,2307.7,2153.8,1538.5,1615.2,2099.5,2099,2096,2093,2089.9,2086.9,2083.9,
Suriname,SUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2763.4,2897,2705.3,2890.2,2994.4,3330.9,3527.9,3267.7,3479.6,3708.3,3391.6,3284.2,3640.6,3656.4,3675.3,3559.9,4077.4,4051.7,3999.7,3959.5,3958.1,4144.6,3649.7,4031.7,3990.2,3985.5,3812.7,3811.1,3731.5,3765.1,3813.4,3795.1,3694,3626.9,3515.7,3700.7,3980.8,3756.5,3718.6,3896,3765.8,3921.2,3693.8,3559.2,3597.7,4128.7,4252.7,4188.7,4208.9,4232.4,4132.7,4361.9,4495.8,4433,4529.6,4433,4464,
Slovak Republic,SVK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.8,4304.7,4116.4,4014.1,4388.2,4054.9,3857.4,2709.9,3889.7,3899.7,3136,4641.8,4511.8,3996.3,3561.2,5175.3,4331.5,3737.3,5009,3829.1,4490.4,6038.7,5079.6,6430.4,4856,
Slovenia,SVN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.1,3765.1,5024,4998.3,4857.9,5632.3,5793.1,5186.4,4803.1,4734.5,6117.9,4011.5,5826.2,6006.9,5116,5341.3,5474.7,5268.3,5981,6373.8,5761.9,4615.5,6472.8,6285.1,6467.2,5543.3,
Sweden,SWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2812.7,2644.7,2550,3237.6,3156.2,2543.8,3258.5,3394.9,2678.2,3240.7,3535.8,3368,3084,4191.4,3378.1,3427.3,3375.7,3699.6,3436.1,3520.8,3827,3923.9,3653.5,4492.1,3779.1,3907.7,3820.8,3681.5,4325.1,4963.7,4492.6,3359.4,4758.9,3891.4,4358.6,4893.6,4718.3,4379.7,4276.3,4560.3,4583.3,4780.4,4584.5,4892.9,4932.3,4292.2,5150.8,4820.5,5078.9,4510.4,4712.9,5101.8,5123.5,5646.9,6053.6,5438.2,5992.3,
Eswatini,SWZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,469.3,486.1,541.1,477.8,482.9,453.4,685.1,552.1,619.5,648.2,1619,1753.5,1160.6,1554.3,1418.7,1469.2,1322.5,1803.3,967.1,1381.4,1685.4,901.5,720.2,1802.8,2045.5,1487,1288.9,1313.9,1053.2,1284,1050.4,1554.3,1381.2,1271.9,2169.6,1756.6,1906,1897.7,1633.7,1632.7,1415.9,993.9,1021.4,1243,1313.3,1418.1,559.9,995.1,1283.7,1200,1337,1330.7,1362.6,999.9,1049.8,1141.1,1136.9,
Sint Maarten (Dutch part),SXM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,528.6,987.1,820.3,762.4,893.9,618.4,869.9,718.2,861.9,346.5,588.7,1256.6,293.8,1001.9,788.2,1027.7,622.7,921.5,673.2,1420.4,1330,792,936,584.5,935.1,1167,814.7,1660.6,334.7,750,922.2,1174.7,1489,1536.5,1661.2,1853.1,1272.9,1584.7,1072.4,1148.6,1692.6,1993.5,1999,1657.5,1711.4,2002.3,1622.4,896.7,1707.7,1231.9,1678.8,1643.2,1575.9,1063.4,1440,1553.6,1621.5,
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,592.2,544.1,758.6,635.4,546.6,658.7,668.8,669.3,727.3,705.7,634.9,482.6,512.7,645.6,578.8,510.8,523.3,515.4,491.7,546.6,721.9,675.8,522.6,503.8,624.2,584,554.3,734.4,549.2,559.2,618.6,729.9,501,746.5,581.8,601.3,582,685.2,672.8,531.3,634.7,670.9,827.3,671.2,749.9,766.8,799.3,775.2,598.3,762.8,632,934.8,822.8,855.7,801.9,844.7,825.2,
East Asia & Pacific (IDA & IBRD countries),TEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1274.170747,1380.175784,1510.86328,1598.04202,1683.296441,1765.812144,1820.282158,1842.753458,1847.12834,2042.201001,2078.461322,2016.915423,2152.406949,2239.122404,2303.197923,2355.272284,2296.374402,2537.308694,2728.057722,2695.304125,2822.679985,3127.181732,3304.181307,3489.627448,3394.675097,3451.912296,3513.045397,3479.604366,3570.981785,3792.30388,3755.875649,3848.586266,3982.344123,3973.127575,4081.196974,4263.036266,4214.209264,4303.125163,4301.381323,4212.322848,4258.378859,4338.667079,4339.012257,4561.016381,4616.505951,4695.816926,4735.019983,4905.241296,4861.085317,4924.599022,5063.04371,5178.39764,5230.885674,5261.046818,5329.871599,5366.7883,5387.091649,
Europe & Central Asia (IDA & IBRD countries),TEC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1388.350257,1386.026137,1531.007964,1450.755174,1592.760684,1734.020389,1758.380805,1707.057094,1779.586664,1678.86595,2067.24298,2137.683186,2034.393827,2056.550262,2159.727928,2458.623228,2323.371441,2419.596132,2330.205576,2361.676542,2348.711253,2617.848125,2444.692987,2684.434118,2503.743681,2730.821508,2650.450395,2734.961807,2611.215756,2790.367871,2816.895279,1947.800613,1942.425008,1756.152112,1728.535219,1706.946226,2057.967865,1834.401798,1929.371396,1821.739104,2205.954003,2228.88237,2041.848858,2350.851233,2269.177163,2243.832503,2165.550152,2614.532515,2548.56255,2343.093346,2781.82036,2365.804228,2809.561848,2959.961206,2869.663015,3068.360293,3229.118605,
Togo,TGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,465,477.4,513.3,502.1,452.5,467.7,463.2,571.7,726.7,812.5,902.7,974.3,859,919.6,970.5,830.9,844,757.2,822.6,635.7,728,868.6,748.5,892.4,840.4,787.9,721.3,843.8,917.9,746.8,762.7,863.3,877.6,721.7,849.3,811.4,981.1,835.4,1060.8,1058.3,1150.3,1131.1,1154.7,1094.8,1132.6,1130.7,1121.6,1144.4,1242.9,1187.4,1226.3,1112.4,1090.1,1153.1,1237.1,1131.5,1139.3,
Thailand,THA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1675.5,1737.2,1891.8,1830.1,1786.3,1842.8,1775.8,1821.9,1905.2,2075.8,1993.2,1781.4,1957.8,1878.8,1889.4,1899.5,1592,1968.7,1837.9,1911.1,1983.4,1918.9,2050.5,2102.6,2125.4,2089,2006.3,2203.5,2143.1,2009.2,2295.4,2254.1,2119.9,2409.4,2507.4,2525.7,2456.4,2522.6,2537.4,2719,2952.6,2998.3,2998.7,2960.8,3046.7,3009.6,3090.2,3064.5,2997,3072.6,3259.2,3258.7,3216.2,3144,2959.5,2975.4,3239.7,
Tajikistan,TJK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.7,963.8,880.8,915.9,1038.8,1314.2,1235.3,1235.5,1310.7,1397.9,1889.3,2100.6,2150.4,2164.4,2158.7,2440,2141,3119.4,3117.2,2519.3,2891.1,3159.4,3189.4,3261,3348.7,3459.3,
Turkmenistan,TKM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.6,2333.6,2610.7,1700.7,824.2,1186.4,2148.6,2270.7,2122.4,2319,2921.1,2769.5,2931.6,2926.7,3288.4,1300,1100,1600,1700,1366,1272.4,1217.7,1019.7,896.5,843.6,1099.5,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1272.484361,1335.1986,1308.244051,1388.315617,1362.903082,1366.601124,1429.971333,1347.624636,1412.756756,1533.116123,1494.011058,1445.664122,1613.670231,1661.080326,1624.802098,1629.078111,1691.772567,1710.208363,1726.193598,1796.689896,1994.899399,1985.673492,1981.48655,2094.127355,2138.555439,2033.789895,2097.170368,2092.034621,2109.240055,2090.18309,2141.896807,2427.473897,2529.576486,2436.361117,2569.98141,2517.414158,2664.623022,2854.450155,2807.316763,2854.126793,3042.84072,2938.158962,3195.025323,3189.290765,3214.108787,3270.319496,3539.86067,3655.494155,3352.771541,3874.801927,3825.111508,3971.780918,4183.378244,4174.876867,4361.832044,4185.291571,4680.001719,
Timor-Leste,TLS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1404,1217.2,1194.5,1154.7,1197.1,1240.7,1280.1,1477.5,1355.9,1276.8,1233.3,1421.4,1476,1583.3,1500,1400,1414.6,1320,1280.7,1269.8,1305.1,1296,1292.3,1374.6,1334.8,1335,1420.4,1523.7,1601.4,1608.1,1737.5,1735.4,2031.7,2025.2,2017.4,2046.6,1779.4,2094.9,1555.8,1936.8,1338.7,1667.2,1443.4,1562.7,1541.9,1503.4,1276.1,1442.7,2315.5,2451.4,2586.1,2089.9,2656.4,2923.1,2509.4,2394.1,2508.5,
Middle East & North Africa (IDA & IBRD countries),TMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.315868,1553.892045,1599.393117,1867.020682,1778.482623,1983.968346,1857.615207,1936.965455,1889.405053,1770.512561,1972.57131,2275.085829,2338.715513,2291.113101,2136.181835,2430.621236,2190.763814,2113.614668,2449.217986,2236.069483,2264.915448,2234.955879,2412.515907,2332.899923,2586.051281,2587.140546,2504.683167,
Tonga,TON,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1961.352161,2045.13436,2100.118514,2095.663535,2127.860037,2189.534126,2228.627819,2276.481717,2353.256169,2375.586703,2460.08243,2304.806663,2466.682172,2436.434566,2530.653217,2552.702257,2702.766335,2747.05807,2738.620682,2802.583644,2975.309517,3060.909189,3089.016299,3085.188073,3008.620028,3131.504062,3239.453481,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646478,922.8178142,1135.094902,1103.470801,1055.272621,1191.662721,1134.150096,1132.922895,1178.217036,1182.213103,1190.860823,1199.321001,1173.245373,1228.357067,1257.868217,1299.177814,1264.329437,1367.81139,1398.965831,1456.857993,1377.142369,1414.601357,1329.264122,1435.439335,1448.021673,1399.718131,1496.244858,
Trinidad and Tobago,TTO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2352.1,2381.4,2411,2439.5,2411.1,2424.2,2642.7,2659.2,2707.4,2901.6,3022.4,3002.1,2981,2960,2686.3,2957.9,2948.7,2986.2,3259.6,3201.6,3038.6,3073.9,3075.7,2470.1,2358.5,2408.6,2562.4,2721.8,2565.5,3326.1,3094.4,3594.6,3262.2,3582.1,3604,3424.4,2468,2463.2,1712.4,2277.3,1449.4,1669.3,1532.7,1573.3,1555.2,1478.4,1673.8,1724.5,1657.5,1667.4,1639.5,1471.7,1610.5,1325.6,1100.9,1483,1371.7,
Tunisia,TUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,499.2,729.5,749.6,641.6,738.8,693.1,618.8,701.1,662.6,553.5,713.9,905.4,825.3,813.8,931.6,734,712.7,667.5,597,915.5,971.7,1086.1,582.9,716.9,1084.8,758.5,1154.9,935.7,642.8,1144.6,1546.3,1516.8,1210.3,893.9,1109.8,1447.1,1061.2,1296,1229,984.5,1715.3,1233.7,1515.5,1309.6,1442.8,1256.1,1622.5,1467.3,1877.6,1694.1,1710.8,1674.3,1136.2,1805.7,1102.7,1542.2,1532.9,
Turkey,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,989.4,1136,1343.4,1117.9,1138.6,1272.7,1303.4,1215.7,1291.7,1215,1573.5,1435.1,1238.1,1294.2,1632.4,1805.5,1791.7,1824.6,1880.1,1855.1,1871.7,1978.7,1838.4,1971.1,1931,2135.5,2137.4,2250.2,1742.1,2214.2,2240.5,2124.4,2255.9,1922.3,2057.3,2112.3,2151.3,2387.5,2099.8,2370.6,2178.3,2242,2308.6,2477.9,2634.4,2661.9,2410.2,2601.3,2808,2727.1,2970,2958.3,3256.9,2831.5,3307.8,3105.4,3257.4,
Tuvalu,TUV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.7,831.3,958.6,804.4,801.4,760.2,702.5,581.1,638.5,573.8,708.1,668,903,764.6,1052.2,1007.6,1005.9,999.6,1166.3,1020.2,1003.1,1429.5,1300.9,1270.7,1366.8,1126.6,1274.3,1220.1,1489.2,1506.5,1234.1,1087.6,1227.4,1151.7,1702.8,1588.1,1101.2,1198.8,1766.4,1440.7,2043.5,1899.5,858.1,1370.6,1101.6,1326.7,1427.3,1333.9,1110.4,1647.9,1390.4,1314.8,1418,1672.6,1618.5,1546.4,1543.8,
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,902.3,903.7,926.6,884.4,910.5,908.9,913.1,1074.5,1185.5,1362.6,1087.9,1227.6,1173.5,1079.8,1350.8,1217.2,1205.4,1210.1,1613.7,1491,1561.7,1309,1617.3,1041.9,1469.5,1181.3,1427.5,1438.3,1515.8,1497.6,1434.1,1530.1,1541,1495,1571.2,1204.9,1218.1,1526.4,1633.9,1539.4,1641.1,1638.8,1677.6,1468,1573.8,1522.9,1526,1827.7,2038.6,1978.5,2056.9,2029.1,1997.5,2021.1,1930.5,1885.8,2050.4,
Ukraine,UKR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.1,3289.3,2724.6,2512.3,2010.2,2490.3,2109.4,2002.9,1950.8,2729.5,2752.2,2278.4,2845.2,2623,2427.7,2206.7,3486.9,3003.8,2726.6,3753.7,3156.8,4030.8,4400.2,4140.9,4651.6,4315.8,
Upper middle income,UMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1189.449065,1290.338096,1406.400739,1457.157294,1545.38433,1641.37141,1705.179732,1656.262828,1659.597207,1798.505491,1876.111658,1846.184818,1907.891574,2001.307667,2072.715893,2132.08039,2108.062514,2280.469181,2413.17875,2398.427161,2491.981399,2678.851426,2774.543636,2952.007597,2855.448569,2892.554973,2936.551796,2940.407802,2999.592914,3190.897385,3182.477637,2710.051163,2758.24416,2730.327273,2803.345056,2965.401128,3085.718949,3131.108867,3217.784251,3054.069283,3178.590047,3197.859821,3210.971729,3370.396637,3372.610285,3498.975844,3495.538639,3741.44325,3666.569128,3745.252958,3898.808317,3887.769709,4048.696533,4087.110628,4200.16191,4207.098221,4421.001898,
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,859.7,936.9,794.6,1084.2,951.4,872.5,753.1,890.5,1038.8,1157,1035,1117.8,1265.2,1385.2,1157.8,1296.2,1079.5,1343.9,1509.2,1618.3,1804.1,2056,1876.3,1955.2,1840.9,1870.6,2100.1,2539,2633.7,2182.3,2419.4,2733.4,2478.6,2969.4,3187.8,3290.1,3078,3434.9,3896.2,3892,3338.6,3319.7,3906.5,4298.9,4404.6,4456.2,4131.7,3957.9,4076.4,4256.3,4294.9,3614.2,4302,4003.4,4709.2,4940.7,4252.2,
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.8,4298.8,5560,4644.8,5175.3,5275.3,5676.5,5736.5,5854.3,5891.1,5546.8,6023.7,6851.1,6450.7,6400.4,6704.4,6598.3,7226.2,6978.1,6803.5,5911.9,7300.9,7638.1,7430.5,8144.6,8280.8,
